"CustomerID","ProdTaken","Age","TypeofContact","CityTier","DurationOfPitch","Occupation","Gender","NumberOfPersonVisiting","NumberOfFollowups","ProductPitched","PreferredPropertyStar","MaritalStatus","NumberOfTrips","Passport","PitchSatisfactionScore","OwnCar","NumberOfChildrenVisiting","Designation","MonthlyIncome","time","diff"
"203660","0","44","Self Enquiry","3","9","Small Business","Male","4","4","Deluxe","3","Married","3","1","3","0","1","Manager","26525","1761110544166","1"
"202022","0","56","Self Enquiry","1","15","Small Business","Male","2","3","Super Deluxe","3","Married","1","0","4","0","0","AVP","26103","1761110544166","1"
"202179","1","31","Company Invited","1","15","Small Business","Male","2","4","Basic","5","Single","1","1","3","0","1","Executive","17321","1761110544166","1"
"200215","0","41","Self Enquiry","3","12","Salaried","Fe Male","3","3","Standard","3","Single","4","1","2","0","1","Senior Manager","28591","1761110544166","1"
"204213","0","52","Self Enquiry","1","9","Small Business","Male","3","6","Deluxe","4","Married","7","0","1","0","2","Manager","24160","1761110544166","1"
"201721","0","39","Company Invited","1","8","Large Business","Fe Male","3","3","Standard","3","Unmarried","1","0","1","1","2","Senior Manager","25938","1761110544166","1"
"204073","0","35","Company Invited","3","9","Small Business","Female","4","4","Basic","3","Married","8","0","5","0","1","Executive","20909","1761110544166","1"
"200090","0","40","Company Invited","1","6","Salaried","Male","3","4","Super Deluxe","4","Divorced","2","0","2","1","2","AVP","28503","1761110544166","1"
"202171","0","53","Self Enquiry","3","8","Small Business","Male","2","3","Super Deluxe","3","Married","7","0","3","1","0","AVP","29852","1761110544166","1"
"201414","0","47","Self Enquiry","1","31","Small Business","Male","2","3","Standard","3","Unmarried","3","0","3","1","0","Senior Manager","23633","1761110544166","1"
"200999","0","42","Self Enquiry","2","16","Salaried","Female","2","3","Super Deluxe","5","Divorced","1","0","3","0","1","AVP","31799","1761110544166","1"
"201588","0","36","Self Enquiry","1","9","Salaried","Female","2","3","Basic","3","Married","6","0","1","0","1","Executive","17835","1761110544166","1"
"202704","0","33","Company Invited","1","14","Salaried","Male","4","3","Basic","4","Divorced","3","0","2","0","2","Executive","21472","1761110544166","1"
"203417","0","36","Self Enquiry","1","7","Small Business","Female","3","5","Deluxe","3","Divorced","2","0","1","1","2","Manager","24041","1761110544166","1"
"200553","0","40","Self Enquiry","1","8","Small Business","Female","2","4","Basic","3","Single","1","1","3","1","1","Executive","17342","1761110544166","1"
"202686","0","42","Self Enquiry","1","26","Salaried","Male","3","4","Deluxe","5","Married","4","0","2","1","1","Manager","21750","1761110544166","1"
"202750","0","33","Self Enquiry","3","14","Salaried","Male","4","5","Deluxe","3","Divorced","3","0","3","1","3","Manager","24162","1761110544166","1"
"200860","1","22","Company Invited","1","9","Salaried","Male","2","4","Basic","3","Divorced","1","1","3","0","0","Executive","17853","1761110544166","1"
"201289","0","38","Company Invited","2","8","Salaried","Male","3","3","Basic","4","Married","6","0","3","1","2","Executive","17592","1761110544166","1"
"202137","1","41","Self Enquiry","1","8","Salaried","Female","2","5","Basic","3","Married","5","1","3","0","1","Executive","17778","1761110544166","1"
"203222","0","47","Self Enquiry","1","15","Salaried","Female","4","5","Deluxe","5","Married","2","1","2","1","3","Manager","23293","1761110544166","1"
"202167","0","29","Company Invited","3","26","Large Business","Female","2","3","Basic","3","Married","2","0","3","0","1","Executive","17157","1761110544166","1"
"203622","0","21","Self Enquiry","3","9","Small Business","Female","3","4","Basic","3","Unmarried","3","0","4","0","1","Executive","21461","1761110544166","1"
"203967","0","36","Company Invited","1","18","Small Business","Male","4","5","Standard","5","Married","4","1","5","1","3","Senior Manager","28562","1761110544166","1"
"203239","0","38","Self Enquiry","3","17","Salaried","Female","3","5","Deluxe","3","Married","4","1","4","0","1","Manager","25372","1761110544166","1"
"200421","1","29","Self Enquiry","1","31","Large Business","Female","3","4","Basic","4","Divorced","6","0","3","0","2","Executive","17546","1761110544166","1"
"203539","0","34","Self Enquiry","1","35","Salaried","Male","4","4","Deluxe","3","Married","3","1","1","1","1","Manager","23885","1761110544166","1"
"203121","0","50","Self Enquiry","1","15","Salaried","Female","3","4","Standard","4","Divorced","6","0","4","0","1","Senior Manager","26081","1761110544166","1"
"200275","0","37","Company Invited","1","6","Small Business","Female","1","3","Standard","3","Married","3","1","3","0","0","Senior Manager","28603","1761110544166","1"
"202050","0","35","Self Enquiry","3","14","Salaried","Female","3","3","Basic","3","Married","2","0","3","1","2","Executive","17572","1761110544166","1"
"200068","0","35","Company Invited","1","6","Small Business","Male","3","3","Basic","5","Divorced","5","0","2","0","1","Executive","17194","1761110544166","1"
"203807","0","34","Self Enquiry","3","17","Small Business","Male","3","4","Deluxe","3","Unmarried","3","0","1","0","1","Manager","24165","1761110544166","1"
"204399","0","28","Self Enquiry","1","13","Small Business","Female","4","5","Basic","3","Married","2","0","1","0","2","Executive","20865","1761110544166","1"
"200147","0","41","Company Invited","1","16","Salaried","Male","3","4","Super Deluxe","5","Married","5","0","2","1","0","AVP","32181","1761110544166","1"
"201836","1","41","Company Invited","3","10","Small Business","Male","2","3","Deluxe","4","Unmarried","2","0","3","1","0","Manager","24355","1761110544166","1"
"203558","0","49","Self Enquiry","1","22","Salaried","Female","4","4","Basic","5","Married","2","0","1","1","1","Executive","21045","1761110544166","1"
"201096","0","40","Self Enquiry","2","12","Small Business","Male","2","3","Super Deluxe","3","Single","2","1","3","1","1","AVP","31437","1761110544166","1"
"200609","0","43","Self Enquiry","1","20","Salaried","Male","3","3","Super Deluxe","5","Divorced","7","0","5","1","0","AVP","32159","1761110544166","1"
"202135","0","47","Self Enquiry","3","8","Salaried","Female","3","4","Basic","3","Single","2","1","1","0","0","Executive","18294","1761110544166","1"
"203234","0","34","Self Enquiry","1","12","Salaried","Male","3","5","Standard","3","Married","6","0","3","0","1","Senior Manager","25797","1761110544166","1"
"204689","0","44","Self Enquiry","3","32","Small Business","Male","4","5","Standard","3","Married","7","0","4","1","2","Senior Manager","29476","1761110544166","1"
"201388","0","32","Company Invited","1","21","Small Business","Female","2","3","Deluxe","3","Married","6","0","3","0","1","Manager","21667","1761110544166","1"
"200973","0","35","Self Enquiry","1","6","Small Business","Female","2","4","Deluxe","3","Divorced","1","0","1","1","1","Manager","20363","1761110544166","1"
"203527","1","41","Self Enquiry","1","16","Salaried","Male","3","4","Basic","5","Single","5","0","1","1","2","Executive","20696","1761110544166","1"
"203995","0","36","Self Enquiry","1","7","Small Business","Male","2","5","Basic","3","Unmarried","3","0","4","1","1","Executive","21537","1761110544166","1"
"200118","0","36","Self Enquiry","1","9","Salaried","Female","2","3","Basic","3","Married","6","0","2","1","0","Executive","17835","1761110544166","1"
"203322","0","43","Company Invited","2","9","Small Business","Male","4","2","Deluxe","5","Divorced","2","0","2","0","3","Manager","24950","1761110544166","1"
"203289","0","41","Company Invited","1","33","Small Business","Female","4","5","Deluxe","3","Divorced","5","1","2","1","1","Manager","23100","1761110544166","1"
"200780","1","28","Company Invited","1","30","Large Business","Male","3","4","Standard","5","Unmarried","2","0","2","0","0","Senior Manager","23722","1761110544166","1"
"204420","0","38","Self Enquiry","1","10","Salaried","Male","3","4","Standard","3","Married","3","0","1","1","1","Senior Manager","28112","1761110544166","1"
"201018","0","36","Self Enquiry","1","10","Salaried","Male","2","4","Deluxe","3","Single","2","0","5","1","1","Manager","20810","1761110544166","1"
"201084","0","34","Self Enquiry","3","6","Large Business","Male","3","4","Standard","3","Divorced","2","1","1","1","1","Senior Manager","22083","1761110544166","1"
"202602","0","41","Self Enquiry","3","11","Small Business","Male","4","5","Standard","3","Divorced","2","0","2","1","1","Senior Manager","29533","1761110544166","1"
"202746","0","29","Self Enquiry","1","23","Small Business","Male","4","3","Deluxe","5","Unmarried","2","0","5","0","3","Manager","24339","1761110544166","1"
"200559","0","38","Self Enquiry","1","8","Small Business","Male","3","3","Basic","3","Divorced","7","1","4","0","0","Executive","18057","1761110544166","1"
"202984","1","29","Self Enquiry","1","7","Salaried","Female","4","6","Basic","4","Single","2","1","2","1","1","Executive","20894","1761110544166","1"
"200392","0","54","Self Enquiry","1","11","Small Business","Male","2","3","King","5","Divorced","5","0","4","1","0","VP","34406","1761110544166","1"
"204405","0","44","Company Invited","1","16","Small Business","Male","4","4","Deluxe","3","Married","5","1","3","1","3","Manager","24357","1761110544166","1"
"202277","0","38","Self Enquiry","3","16","Small Business","Male","3","4","Standard","3","Married","1","1","3","1","1","Senior Manager","23740","1761110544166","1"
"204859","1","51","Company Invited","3","19","Salaried","Male","3","4","Deluxe","3","Single","5","1","3","1","2","Manager","35558","1761110544166","1"
"201547","0","45","Self Enquiry","1","12","Salaried","Male","2","3","Standard","5","Married","5","1","3","1","1","Senior Manager","28245","1761110544166","1"
"204661","0","39","Self Enquiry","3","10","Salaried","Male","3","4","Deluxe","3","Unmarried","2","1","3","1","1","Manager","25539","1761110544166","1"
"201642","0","36","Company Invited","1","9","Small Business","Male","1","3","Basic","4","Single","5","0","4","1","0","Executive","17088","1761110544166","1"
"202543","0","45","Company Invited","1","30","Small Business","Male","4","4","Deluxe","4","Divorced","6","0","3","1","1","Manager","20720","1761110544166","1"
"201649","0","38","Self Enquiry","1","15","Salaried","Female","3","3","Basic","3","Single","2","0","1","1","2","Executive","17288","1761110544166","1"
"203261","0","37","Company Invited","1","25","Salaried","Male","4","4","Deluxe","3","Unmarried","4","0","3","1","1","Manager","26457","1761110544166","1"
"202497","0","36","Company Invited","1","18","Small Business","Male","4","5","Standard","5","Divorced","4","1","5","1","2","Senior Manager","28562","1761110544166","1"
"203332","0","36","Company Invited","3","15","Small Business","Female","4","5","Standard","3","Divorced","6","1","5","1","3","Senior Manager","29055","1761110544166","1"
"201845","0","49","Self Enquiry","1","13","Salaried","Male","2","4","Standard","3","Unmarried","1","0","1","1","0","Senior Manager","25965","1761110544166","1"
"201616","0","30","Self Enquiry","1","8","Small Business","Male","2","4","Basic","3","Single","1","0","4","0","0","Executive","17720","1761110544166","1"
"204626","0","34","Self Enquiry","1","20","Salaried","Female","3","4","Basic","3","Unmarried","5","0","3","1","1","Executive","22130","1761110544166","1"
"203844","0","39","Company Invited","2","7","Salaried","Male","3","4","Basic","4","Married","2","1","1","1","2","Executive","21669","1761110544166","1"
"203916","1","38","Self Enquiry","1","9","Salaried","Male","4","5","Basic","3","Single","8","1","3","0","3","Executive","20768","1761110544166","1"
"201904","0","31","Self Enquiry","1","15","Salaried","Male","2","3","Standard","4","Married","2","0","3","0","0","Senior Manager","25648","1761110544166","1"
"202872","0","48","Self Enquiry","1","9","Small Business","Female","4","4","Deluxe","3","Married","7","0","2","0","2","Manager","23748","1761110544166","1"
"200435","1","33","Self Enquiry","1","21","Small Business","Male","2","3","Standard","3","Divorced","1","1","5","0","0","Senior Manager","28610","1761110544166","1"
"204250","1","30","Self Enquiry","1","15","Salaried","Male","4","6","Basic","5","Married","3","1","3","0","2","Executive","20797","1761110544166","1"
"202302","0","37","Self Enquiry","1","31","Small Business","Female","2","4","Deluxe","3","Married","1","0","3","1","0","Manager","20731","1761110544166","1"
"203014","0","53","Company Invited","1","26","Small Business","Male","3","4","Basic","3","Divorced","2","0","3","1","1","Executive","22936","1761110544166","1"
"204814","0","37","Company Invited","1","10","Large Business","Male","3","4","Basic","4","Married","3","0","3","0","2","Executive","22370","1761110544166","1"
"201950","1","30","Company Invited","3","18","Salaried","Male","3","4","Basic","5","Married","2","0","5","1","2","Executive","17033","1761110544166","1"
"203745","0","59","Company Invited","3","9","Small Business","Male","3","4","Super Deluxe","4","Married","6","0","4","1","1","AVP","21383","1761110544166","1"
"201422","0","35","Self Enquiry","1","17","Small Business","Male","2","3","Basic","3","Married","1","1","5","0","0","Executive","17660","1761110544166","1"
"204309","0","44","Company Invited","1","28","Small Business","Male","4","4","Basic","3","Married","2","0","4","1","3","Executive","20936","1761110544166","1"
"203016","0","30","Self Enquiry","1","34","Small Business","Female","4","4","Deluxe","3","Divorced","6","0","2","1","1","Manager","23013","1761110544166","1"
"201808","0","30","Self Enquiry","3","11","Small Business","Female","1","4","Deluxe","3","Married","2","0","1","1","0","Manager","21118","1761110544166","1"
"204618","0","36","Self Enquiry","3","10","Salaried","Male","4","4","Standard","3","Married","8","0","5","0","3","Senior Manager","26501","1761110544166","1"
"203119","0","32","Self Enquiry","3","14","Salaried","Male","3","5","Basic","3","Divorced","5","0","4","1","2","Executive","21007","1761110544166","1"
"200538","0","41","Self Enquiry","2","6","Salaried","Male","2","4","King","3","Divorced","2","0","2","1","1","VP","34189","1761110544166","1"
"204004","0","41","Company Invited","1","7","Salaried","Male","4","5","Super Deluxe","4","Married","3","0","1","1","2","AVP","32181","1761110544166","1"
"202491","0","38","Self Enquiry","1","26","Salaried","Male","4","4","Basic","4","Divorced","6","0","4","1","2","Executive","21700","1761110544166","1"
"200442","0","36","Company Invited","3","16","Small Business","Male","2","3","Standard","3","Unmarried","2","0","2","1","1","Senior Manager","24980","1761110544166","1"
"203146","0","31","Self Enquiry","3","15","Salaried","Male","4","4","Standard","3","Married","7","0","3","1","1","Senior Manager","25942","1761110544166","1"
"202572","0","23","Self Enquiry","1","9","Large Business","Male","4","4","Basic","3","Divorced","2","0","5","1","3","Executive","21201","1761110544166","1"
"202655","0","31","Company Invited","1","7","Salaried","Male","3","5","Standard","3","Unmarried","3","0","5","1","2","Senior Manager","27152","1761110544166","1"
"200039","0","33","Company Invited","3","6","Salaried","Female","2","2","Deluxe","5","Divorced","3","0","3","1","0","Manager","20376","1761110544166","1"
"204270","0","43","Self Enquiry","1","9","Salaried","Male","4","5","Deluxe","3","Unmarried","5","0","1","1","1","Manager","25459","1761110544166","1"
"202286","0","39","Company Invited","1","15","Salaried","Male","3","3","Deluxe","4","Unmarried","1","0","1","1","0","Manager","21782","1761110544166","1"
"201857","0","40","Self Enquiry","3","8","Small Business","Female","2","3","Deluxe","4","Married","1","0","1","0","0","Manager","20715","1761110544166","1"
"202660","1","31","Company Invited","3","33","Small Business","Fe Male","3","5","Deluxe","5","Unmarried","7","0","2","0","2","Manager","25374","1761110544166","1"
"202832","0","43","Self Enquiry","1","7","Salaried","Female","4","4","Basic","5","Married","5","0","3","1","2","Executive","21254","1761110544166","1"
"203490","0","45","Self Enquiry","1","27","Salaried","Male","3","4","Basic","4","Unmarried","3","0","5","1","2","Executive","22098","1761110544166","1"
"202978","0","54","Self Enquiry","1","14","Salaried","Male","3","3","Super Deluxe","3","Divorced","5","0","2","0","1","AVP","33492","1761110544166","1"
"200590","0","33","Self Enquiry","1","13","Small Business","Male","2","3","Standard","3","Divorced","1","0","4","0","0","Senior Manager","26691","1761110544166","1"
"201522","0","44","Self Enquiry","3","6","Small Business","Female","3","3","Deluxe","5","Married","6","1","1","1","1","Manager","20454","1761110544166","1"
"202015","0","30","Self Enquiry","3","33","Small Business","Male","3","3","Deluxe","3","Married","1","0","3","1","2","Manager","20304","1761110544166","1"
"204010","0","25","Self Enquiry","3","10","Salaried","Female","3","4","Deluxe","3","Married","2","0","4","0","1","Manager","23677","1761110544166","1"
"204161","0","35","Self Enquiry","1","9","Salaried","Male","3","5","Deluxe","5","Married","8","0","4","0","2","Manager","24635","1761110544166","1"
"204848","1","26","Self Enquiry","1","16","Salaried","Male","3","4","Basic","5","Single","5","0","1","1","1","Executive","20774","1761110544166","1"
"201791","0","31","Self Enquiry","3","13","Small Business","Male","3","3","Deluxe","3","Married","5","0","1","0","0","Manager","22547","1761110544166","1"
"202706","0","33","Self Enquiry","1","9","Large Business","Male","3","5","Deluxe","5","Single","6","0","4","0","2","Manager","20854","1761110544166","1"
"200683","1","25","Self Enquiry","3","25","Small Business","Male","2","4","Basic","4","Divorced","2","1","2","0","0","Executive","17413","1761110544166","1"
"200063","0","59","Self Enquiry","3","31","Salaried","Female","2","3","Standard","5","Unmarried","1","0","3","1","0","Senior Manager","22637","1761110544166","1"
"202787","0","30","Self Enquiry","3","17","Small Business","Female","3","5","Deluxe","4","Married","3","1","5","0","2","Manager","26946","1761110544166","1"
"201880","0","30","Self Enquiry","1","8","Salaried","Female","2","5","Deluxe","3","Single","3","0","1","1","0","Manager","21091","1761110544166","1"
"202623","0","39","Self Enquiry","1","16","Salaried","Female","4","4","Basic","3","Single","3","0","2","1","2","Executive","20966","1761110544166","1"
"202689","0","32","Company Invited","1","10","Small Business","Male","4","4","Standard","3","Married","2","0","4","1","3","Senior Manager","32353","1761110544166","1"
"204265","0","33","Self Enquiry","1","9","Small Business","Female","4","4","Basic","4","Married","3","0","4","0","2","Executive","21048","1761110544166","1"
"202868","0","58","Self Enquiry","3","36","Small Business","Male","3","5","Super Deluxe","3","Married","5","0","3","0","1","AVP","32796","1761110544166","1"
"200139","0","30","Self Enquiry","2","15","Salaried","Male","2","3","Deluxe","3","Divorced","1","1","3","1","1","Manager","21347","1761110544166","1"
"201717","0","34","Self Enquiry","1","8","Salaried","Male","2","4","Deluxe","5","Married","7","0","4","0","1","Manager","20957","1761110544166","1"
"203593","0","28","Self Enquiry","1","26","Salaried","Male","4","5","Basic","5","Married","3","0","1","0","1","Executive","22744","1761110544166","1"
"204186","0","29","Self Enquiry","1","16","Small Business","Male","4","4","Basic","3","Married","3","0","1","1","1","Executive","20748","1761110544166","1"
"202950","0","38","Self Enquiry","1","10","Salaried","Male","3","4","Standard","3","Divorced","3","0","2","1","1","Senior Manager","28112","1761110544166","1"
"203681","1","33","Self Enquiry","3","7","Salaried","Male","3","6","Deluxe","4","Unmarried","8","0","3","0","2","Manager","25413","1761110544166","1"
"203393","0","40","Self Enquiry","1","25","Salaried","Male","3","4","Deluxe","3","Unmarried","2","0","3","0","1","Manager","23212","1761110544166","1"
"200083","0","38","Company Invited","1","12","Small Business","Female","3","5","Deluxe","3","Married","1","1","2","0","2","Manager","20329","1761110544166","1"
"203650","0","27","Company Invited","1","14","Small Business","Male","4","4","Basic","3","Single","3","0","4","1","3","Executive","21248","1761110544166","1"
"203944","0","34","Self Enquiry","1","9","Small Business","Male","4","4","Basic","3","Single","6","0","3","0","3","Executive","21174","1761110544166","1"
"202885","0","43","Company Invited","1","12","Salaried","Male","4","4","Basic","3","Divorced","6","0","3","1","1","Executive","20771","1761110544166","1"
"203279","0","36","Self Enquiry","2","15","Large Business","Male","4","4","Basic","3","Unmarried","3","0","5","0","2","Executive","23001","1761110544166","1"
"204716","0","34","Company Invited","3","14","Salaried","Female","2","4","Deluxe","4","Married","2","0","4","0","1","Manager","22980","1761110544166","1"
"203997","0","39","Company Invited","1","13","Small Business","Female","4","6","Deluxe","3","Married","2","1","1","0","3","Manager","24007","1761110544166","1"
"201722","0","29","Self Enquiry","1","21","Salaried","Male","2","3","Basic","3","Single","2","0","3","1","1","Executive","17340","1761110544166","1"
"204075","0","28","Company Invited","1","16","Small Business","Male","3","4","Basic","4","Married","8","0","3","1","2","Executive","20702","1761110544166","1"
"200053","0","35","Company Invited","1","17","Small Business","Male","3","4","Standard","5","Divorced","3","1","5","1","1","Senior Manager","24884","1761110544166","1"
"204005","0","52","Self Enquiry","3","28","Small Business","Male","4","4","Deluxe","3","Unmarried","2","1","5","0","3","Manager","24119","1761110544166","1"
"202912","0","53","Self Enquiry","1","13","Large Business","Male","4","4","Deluxe","5","Married","5","1","4","1","3","Manager","24255","1761110544166","1"
"204579","0","48","Self Enquiry","3","9","Salaried","Female","4","5","Basic","3","Unmarried","3","1","1","0","1","Executive","21972","1761110544166","1"
"201556","0","23","Self Enquiry","3","8","Large Business","Male","3","3","Basic","5","Married","4","0","3","1","2","Executive","17322","1761110544166","1"
"200487","0","20","Self Enquiry","1","6","Salaried","Female","2","4","Basic","4","Single","2","0","4","1","0","Executive","17836","1761110544166","1"
"200290","0","49","Company Invited","1","16","Salaried","Female","2","3","King","5","Single","1","1","3","0","0","VP","33665","1761110544166","1"
"201256","0","38","Company Invited","1","8","Small Business","Female","3","4","Basic","4","Married","5","0","3","0","0","Executive","17468","1761110544166","1"
"203483","1","35","Self Enquiry","2","16","Large Business","Female","3","4","Basic","3","Divorced","3","0","1","1","1","Executive","21420","1761110544166","1"
"201228","0","41","Company Invited","2","10","Salaried","Male","2","5","Deluxe","4","Married","7","0","5","0","1","Manager","21430","1761110544166","1"
"204691","1","22","Self Enquiry","1","17","Salaried","Female","3","5","Basic","5","Single","3","0","3","0","2","Executive","20094","1761110544166","1"
"203953","0","34","Company Invited","3","7","Salaried","Female","3","2","Deluxe","5","Married","4","0","3","0","2","Manager","24054","1761110544166","1"
"202284","0","40","Self Enquiry","1","20","Small Business","Male","2","4","King","3","Single","2","0","3","1","1","VP","34626","1761110544166","1"
"204096","1","42","Self Enquiry","3","27","Small Business","Female","4","4","Basic","4","Unmarried","3","1","4","0","2","Executive","21818","1761110544166","1"
"203544","0","36","Self Enquiry","3","35","Salaried","Female","4","5","Basic","3","Married","2","0","4","1","3","Executive","21108","1761110544166","1"
"202541","0","29","Company Invited","3","11","Small Business","Male","3","4","Deluxe","3","Divorced","3","0","2","1","1","Manager","22899","1761110544166","1"
"202312","1","28","Self Enquiry","1","18","Salaried","Female","3","3","Basic","3","Married","2","1","4","1","1","Executive","17515","1761110544166","1"
"203238","0","35","Company Invited","1","10","Salaried","Male","3","4","Deluxe","3","Unmarried","2","0","2","1","1","Manager","26434","1761110544166","1"
"203447","0","26","Self Enquiry","1","7","Large Business","Male","3","4","Basic","3","Divorced","6","0","5","1","2","Executive","21907","1761110544166","1"
"204125","0","31","Company Invited","1","7","Salaried","Male","3","5","Standard","3","Unmarried","3","0","5","1","2","Senior Manager","27152","1761110544166","1"
"200451","0","42","Self Enquiry","1","30","Small Business","Male","2","3","Standard","5","Divorced","2","1","2","1","1","Senior Manager","22406","1761110544166","1"
"202815","0","30","Self Enquiry","1","30","Salaried","Male","3","4","Basic","3","Single","2","0","3","1","1","Executive","20879","1761110544166","1"
"201760","0","49","Company Invited","1","16","Salaried","Female","2","3","King","5","Single","1","1","3","0","1","VP","33665","1761110544166","1"
"204638","0","25","Self Enquiry","1","24","Small Business","Female","3","5","Deluxe","3","Married","3","0","3","0","1","Manager","23055","1761110544166","1"
"203876","0","38","Self Enquiry","1","17","Salaried","Female","3","2","Standard","3","Married","3","1","1","0","2","Senior Manager","32422","1761110544166","1"
"200789","1","44","Self Enquiry","2","6","Small Business","Male","3","4","Standard","5","Divorced","1","0","4","1","0","Senior Manager","25482","1761110544166","1"
"203656","0","35","Self Enquiry","1","26","Salaried","Female","3","5","Basic","3","Married","3","0","4","1","2","Executive","21607","1761110544166","1"
"203867","0","23","Self Enquiry","1","7","Salaried","Male","4","4","Basic","3","Unmarried","2","0","3","0","3","Executive","22053","1761110544166","1"
"201993","0","50","Self Enquiry","1","34","Small Business","Male","3","1","Basic","3","Married","2","1","1","0","1","Executive","18221","1761110544166","1"
"204254","0","38","Self Enquiry","1","12","Small Business","Male","4","4","Deluxe","3","Married","2","0","3","1","3","Manager","25025","1761110544166","1"
"203326","0","37","Self Enquiry","1","7","Large Business","Female","4","6","Standard","5","Married","4","1","2","1","3","Senior Manager","28930","1761110544166","1"
"202238","0","40","Self Enquiry","3","32","Small Business","Male","3","3","Deluxe","5","Married","2","0","1","1","2","Manager","23396","1761110544166","1"
"201801","0","27","Company Invited","3","6","Small Business","Male","3","3","Deluxe","4","Married","1","1","1","0","1","Manager","21349","1761110544166","1"
"202846","0","31","Self Enquiry","3","19","Large Business","Fe Male","3","4","Deluxe","3","Unmarried","2","0","2","1","1","Manager","25255","1761110544166","1"
"204855","1","31","Company Invited","3","10","Small Business","Female","4","4","Basic","3","Unmarried","3","1","5","1","2","Executive","23305","1761110544166","1"
"201562","0","30","Self Enquiry","3","10","Small Business","Female","3","4","Deluxe","4","Married","2","1","3","1","0","Manager","20209","1761110544166","1"
"201606","1","51","Company Invited","1","14","Salaried","Male","2","5","Standard","3","Unmarried","3","0","1","1","0","Senior Manager","25650","1761110544166","1"
"200077","0","45","Self Enquiry","1","12","Salaried","Male","2","3","Standard","5","Divorced","5","1","3","0","0","Senior Manager","28245","1761110544166","1"
"203462","0","37","Self Enquiry","1","11","Salaried","Male","3","5","Deluxe","3","Unmarried","3","0","5","1","2","Manager","24488","1761110544166","1"
"201756","1","44","Company Invited","1","30","Salaried","Male","2","3","Basic","3","Married","4","1","5","0","1","Executive","18161","1761110544166","1"
"202319","1","43","Self Enquiry","3","15","Small Business","Female","2","5","Deluxe","3","Single","1","0","1","0","0","Manager","20346","1761110544166","1"
"203580","1","29","Self Enquiry","1","31","Small Business","Male","3","4","Basic","4","Married","3","1","1","0","1","Executive","21086","1761110544166","1"
"203091","0","36","Self Enquiry","1","32","Large Business","Male","4","5","Standard","4","Divorced","5","0","3","1","2","Senior Manager","29581","1761110544166","1"
"203911","0","28","Self Enquiry","1","11","Salaried","Male","3","2","Deluxe","4","Married","3","1","4","1","1","Manager","24820","1761110544166","1"
"200316","0","49","Self Enquiry","1","6","Large Business","Female","2","4","Super Deluxe","3","Single","1","1","3","1","0","AVP","28964","1761110544166","1"
"203352","0","34","Self Enquiry","3","17","Small Business","Male","3","2","Standard","3","Married","2","1","4","1","2","Senior Manager","27058","1761110544166","1"
"202482","0","37","Self Enquiry","1","12","Salaried","Female","3","5","Basic","5","Divorced","2","1","2","1","1","Executive","98678","1761110544166","1"
"202690","0","34","Self Enquiry","1","12","Salaried","Female","4","5","Basic","3","Divorced","3","0","2","0","3","Executive","21589","1761110544166","1"
"201229","0","40","Self Enquiry","1","14","Salaried","Female","3","3","Deluxe","5","Married","3","1","1","0","0","Manager","21516","1761110544166","1"
"200106","0","50","Company Invited","1","6","Salaried","Female","3","3","King","4","Divorced","4","1","2","0","2","VP","33172","1761110544166","1"
"202658","1","31","Self Enquiry","1","10","Large Business","Female","3","4","Basic","5","Unmarried","7","1","4","1","2","Executive","21335","1761110544166","1"
"204372","0","41","Company Invited","3","35","Salaried","Male","3","6","Standard","5","Married","5","0","5","0","2","Senior Manager","29610","1761110544166","1"
"201684","1","30","Self Enquiry","1","9","Large Business","Female","2","3","Basic","5","Single","6","1","4","0","0","Executive","17657","1761110544166","1"
"204144","0","53","Self Enquiry","1","9","Salaried","Female","3","5","Basic","3","Unmarried","2","0","3","1","1","Executive","21890","1761110544166","1"
"200335","0","40","Self Enquiry","3","6","Small Business","Male","2","5","Deluxe","3","Divorced","3","1","3","1","0","Manager","22457","1761110544166","1"
"201607","0","39","Self Enquiry","3","10","Salaried","Female","2","4","Deluxe","3","Married","5","0","5","1","1","Manager","20902","1761110544166","1"
"200050","1","48","Self Enquiry","1","6","Salaried","Male","3","4","Standard","3","Single","1","1","5","0","2","Senior Manager","20381","1761110544166","1"
"200173","0","30","Company Invited","1","15","Small Business","Male","3","3","Deluxe","5","Married","2","0","2","0","1","Manager","18072","1761110544166","1"
"202060","0","33","Self Enquiry","1","13","Small Business","Male","2","3","Standard","3","Married","1","0","4","1","0","Senior Manager","26691","1761110544166","1"
"201059","0","35","Self Enquiry","3","13","Salaried","Male","3","3","Basic","3","Divorced","2","0","3","1","0","Executive","17404","1761110544166","1"
"202980","0","61","Self Enquiry","3","23","Small Business","Male","3","4","Deluxe","5","Unmarried","2","0","4","1","1","Manager","24083","1761110544166","1"
"203973","0","38","Self Enquiry","1","7","Salaried","Male","3","5","Deluxe","3","Married","3","0","5","0","1","Manager","24671","1761110544166","1"
"204053","0","31","Self Enquiry","2","16","Salaried","Male","3","4","Deluxe","3","Married","2","1","3","1","2","Manager","25025","1761110544166","1"
"202267","1","26","Self Enquiry","1","27","Small Business","Male","2","3","Basic","3","Married","2","0","5","1","0","Executive","17377","1761110544166","1"
"201480","0","35","Self Enquiry","1","22","Small Business","Male","2","1","Basic","4","Married","1","0","4","1","1","Executive","17426","1761110544166","1"
